鬼人正邪,1345,1345,8000,名詞,一般,*,*,*,*,鬼人正邪,キジンセイジャ,キジンセイジャ,*/*,*
鬼人,1345,1345,8000,名詞,一般,*,*,*,*,鬼人,キジン,キジン,*/*,*
正邪,1345,1345,8000,名詞,一般,*,*,*,*,正邪,セイジャ,セイジャ,*/*,*
少名針妙丸,1345,1345,8000,名詞,一般,*,*,*,*,少名針妙丸,スクナシンミョウマル,スクナシンミョウマル,*/*,*
少名,1345,1345,8000,名詞,一般,*,*,*,*,少名,スクナ,スクナ,*/*,*
針妙丸,1345,1345,8000,名詞,一般,*,*,*,*,針妙丸,シンミョウマル,シンミョウマル,*/*,*
堀川雷鼓,1345,1345,8000,名詞,一般,*,*,*,*,堀川雷鼓,ホリカワライコ,ホリカワライコ,*/*,*
堀川,1345,1345,8000,名詞,一般,*,*,*,*,堀川,ホリカワ,ホリカワ,*/*,*
雷鼓,1345,1345,8000,名詞,一般,*,*,*,*,雷鼓,ライコ,ライコ,*/*,*
宇佐見菫子,1345,1345,8000,名詞,一般,*,*,*,*,宇佐見菫子,ウサミスミレコ,ウサミスミレコ,*/*,*
